location_id,latitude,longitude,route_segment,n_chargers_proposed,grid_status,distributor_network,source,connection_distance_km,available_capacity_mw,is_tent,tent_tier,nearest_substation_id,estimated_demand_kw,fixed_cost_eur,candidate_id
STAV2_0081,37.900207,-6.644477,N-433,4,Congested,Endesa,gap_midpoint,10.256235499834318,0.0,True,none,MOLEONA,600,250000.0,CAND_02232
STAV2_0082,38.320087,-6.77897,N-435,2,Congested,Endesa,upgrade,1.363937564871727,0.0,False,none,JEREZCAB,300,50000.0,CAND_00205
STAV2_0083,37.93400888269142,-6.734962609213896,N-435A,2,Congested,Endesa,high_imd,3.5343590425125546,0.0,False,none,REPILADO,300,200000.0,CAND_02056
STAV2_0084,38.61262270273299,-6.822359675410567,N-435A,2,Congested,Endesa,high_imd,8.730422418635136,0.0,False,none,T_MIGUEL,300,300000.0,CAND_02053
STAV2_0085,37.18274210623369,-6.913655713344836,N-442,2,Sufficient,Endesa,grid_friendly,1.2665431783871939,5.74,False,none,TORREARE,300,150000.0,CAND_01368
STAV2_0086,37.25325252889134,-7.305714535534287,N-446,2,Sufficient,Endesa,grid_friendly,0.05329837959063869,5.05,False,none,ISLA_CRI,300,150000.0,CAND_01351
STAV2_0087,38.88283154367612,-6.829830557431908,N-5,4,Congested,Endesa,high_imd,2.3447402371283323,0.0,True,none,VEGASBAJ,600,200000.0,CAND_02065
STAV2_0088,39.17104,-5.047223,N-502,2,Congested,Endesa,upgrade,12.117279347133719,0.0,False,none,PTO_PENA,300,150000.0,CAND_00824
STAV2_0089,38.201427372857864,-5.009139192926052,N-502A,2,Congested,Endesa,high_imd,12.120654205226161,0.0,False,none,PTE_NUEV,300,300000.0,CAND_02085
STAV2_0090,38.97965133649686,-4.860406548520457,N-502A,2,Sufficient,Endesa,high_imd,17.196383453871587,85.97,False,none,S.ANTONI,300,500000.0,CAND_02087
STAV2_0091,37.45534,-6.05513,N-630,2,Congested,Endesa,upgrade,1.0469747164043681,0.0,False,none,ITALICA,300,50000.0,CAND_00450
STAV2_0092,42.9617,-7.564019,A-54,4,Sufficient,Viesgo,upgrade,7.2288503253906224,16.5,True,comprehensive,SAN_CIBRAO,600,150000.0,CAND_01013
STAV2_0093,43.405964,-5.789971,A-66,4,Congested,Viesgo,upgrade,3.980782367705291,0.0,True,comprehensive,SIERO,600,50000.0,CAND_00751
STAV2_0094,43.31885,-4.068469,A-67,4,Congested,Viesgo,upgrade,2.041680960102666,0.64,True,comprehensive,TANOS,600,50000.0,CAND_01161
STAV2_0095,43.33336044771351,-4.327272285875591,A-8,7,Congested,Viesgo,service_area,4.638259192207148,0.0,True,core,LABARCES,1050,100000.0,CAND_00096
STAV2_0096,43.379726,-7.426508,A-8,4,Sufficient,Viesgo,upgrade,5.5804460957914355,100.0,True,core,ESTELO,600,150000.0,CAND_01109
STAV2_0097,43.522278,-5.715472,A-8,4,Congested,Viesgo,upgrade,16.243720634895148,0.0,True,core,SIERO,600,350000.0,CAND_00482
STAV2_0098,42.681726,-8.634557,AP-9,4,Congested,Viesgo,gap_midpoint,98.41335158718425,0.0,True,core,NO_SUBSTATION,600,3150000.0,CAND_02238
STAV2_0099,42.93182,-7.634305,N-540,2,Sufficient,Viesgo,upgrade,13.428311262941557,16.5,False,none,SAN_CIBRAO,300,150000.0,CAND_01309
STAV2_0100,43.172718,-7.766572,N-6,3,Sufficient,Viesgo,upgrade,17.778445507190927,60.0,False,none,SETE_PONTES,450,350000.0,CAND_01043
STAV2_0101,42.86685,-4.154992,N-611,2,Congested,Viesgo,upgrade,1.2257240040810087,0.66,False,none,VALDEOLEA,300,50000.0,CAND_01193
STAV2_0102,42.95059732929247,-4.138150466428296,N-611A,2,Congested,Viesgo,high_imd,4.188632355051966,0.0,False,none,REINOSA,300,200000.0,CAND_02145
STAV2_0103,43.35523134018538,-4.526377657274634,N-621A,2,Moderate,Viesgo,high_imd,3.2606311721328245,1.37,False,none,HERRERIAS,300,200000.0,CAND_02162
STAV2_0104,43.35925,-3.924742,N-623,4,Congested,Viesgo,upgrade,2.5636940148429153,0.53,True,none,RENEDO,600,50000.0,CAND_00435
STAV2_0105,43.26092229412246,-3.4662534902575746,N-629,2,Congested,Viesgo,grid_friendly,0.22022027597425645,0.85,False,none,RAMALES,300,150000.0,CAND_01384
STAV2_0106,43.2832094808891,-3.434277871725404,N-629A,2,Congested,Viesgo,high_imd,3.6860173005788903,0.85,False,none,RAMALES,300,200000.0,CAND_02177
STAV2_0107,43.106342,-5.817404,N-630,2,Congested,Viesgo,upgrade,0.32327181240065056,0.19,False,none,CAMPOMANES,300,50000.0,CAND_00542
STAV2_0108,43.55027330890117,-6.322672594057074,N-632A,4,Sufficient,Viesgo,high_imd,16.251866524945374,30.0,True,none,ALMUÑA,600,500000.0,CAND_02204
STAV2_0109,43.294167,-7.670673,N-634,4,Sufficient,Viesgo,upgrade,2.271227242219255,60.0,True,none,SETE_PONTES,600,50000.0,CAND_01142
STAV2_0110,43.33842,-5.98234,N-634,4,Moderate,Viesgo,upgrade,14.371905745234553,1.39,True,none,BAIÑA,600,150000.0,CAND_00441
STAV2_0111,43.410353309875866,-3.608658254794529,N-634,4,Congested,Viesgo,grid_friendly,2.300242047863285,0.67,True,none,MERUELO,600,150000.0,CAND_01380
STAV2_0112,43.561874,-6.923124,N-634,4,Sufficient,Viesgo,upgrade,1.2965738084762424,9.43,True,none,TAPIA,600,50000.0,CAND_00141
STAV2_0113,43.42935,-3.838126,N-636,4,Moderate,Viesgo,upgrade,0.9610356407251356,1.22,True,comprehensive,N_MONTAÑA,600,50000.0,CAND_00461
STAV2_0114,43.025753,-7.567155,N-640,2,Sufficient,Viesgo,upgrade,4.165997830429907,16.5,False,none,SAN_CIBRAO,300,50000.0,CAND_01228
STAV2_0115,42.340267,-3.6953535,A-1,4,Congested,i-DE,upgrade,1.2087886833221857,0.0,True,none,4757,600,50000.0,CAND_00175
STAV2_0116,42.863613,-2.660541,A-1,4,Congested,i-DE,upgrade,0.734381571710944,0.0,True,none,4650,600,50000.0,CAND_00793
STAV2_0117,41.53517866822434,-5.774164255544914,A-11,4,Sufficient,i-DE,high_imd,2.002600227102844,19.0,True,none,5248,600,200000.0,CAND_01433
STAV2_0118,41.596442942233466,-3.3546181072164334,A-11,4,Congested,i-DE,high_imd,3.221624076494057,0.0,True,none,4788,600,200000.0,CAND_01438
STAV2_0119,42.42743156744022,-2.7450586933933154,A-12,2,Congested,i-DE,high_imd,1.9736789628826317,0.0,False,none,4623,300,200000.0,CAND_01440
STAV2_0120,43.259827,-1.966318,A-15,4,Congested,i-DE,upgrade,0.0939705471859628,0.0,True,comprehensive,3009,600,50000.0,CAND_00505
STAV2_0121,39.848877,-0.5021599,A-23,4,Sufficient,i-DE,upgrade,4.565878535082923,7.91,True,comprehensive,3585,600,50000.0,CAND_00844
STAV2_0122,39.46963,-0.7078082,A-3,4,Congested,i-DE,upgrade,2.4715153582374416,0.0,True,none,3568,600,50000.0,CAND_00831
STAV2_0123,39.946594,-2.8946514,A-3,7,Congested,i-DE,upgrade,6.967368284784568,0.0,True,none,4039,1050,150000.0,CAND_00319
STAV2_0124,37.885376,-1.136602,A-30,12,Congested,i-DE,upgrade,3.554355059911456,0.0,True,comprehensive,3742,1800,50000.0,CAND_01270
STAV2_0125,38.93846045856489,-1.8916543648034796,A-32,4,Congested,i-DE,high_imd,0.16402466564532583,0.0,True,comprehensive,3383,600,200000.0,CAND_01486
STAV2_0126,38.60982111550539,-1.0430535791923565,A-33,3,Sufficient,i-DE,high_imd,3.680776507587972,19.85,False,none,4054,450,200000.0,CAND_01488
STAV2_0127,38.87854,-0.754148,A-35,5,Sufficient,i-DE,upgrade,1.1483343989388952,47.78,True,none,3696,750,50000.0,CAND_01277
STAV2_0128,39.28310316661452,-0.40327591696705783,A-38,7,Sufficient,i-DE,grid_friendly,1.5536199585448525,5.1,False,none,4024,1050,150000.0,CAND_01409
STAV2_0129,39.978848,-4.268037,A-40,2,Congested,i-DE,upgrade,2.282703901862964,0.0,False,none,3628,300,50000.0,CAND_00256
STAV2_0130,39.392600348852966,-2.41080667023409,A-43,4,Congested,i-DE,service_area,2.5973920989994808,0.0,True,comprehensive,3569,600,100000.0,CAND_00084
STAV2_0131,39.88855,-5.467399,A-5,4,Congested,i-DE,upgrade,3.735367840925441,0.0,True,none,4081,600,50000.0,CAND_01327
STAV2_0132,40.82720266782806,-4.935825912655078,A-50,4,Congested,i-DE,service_area,11.996099454371137,0.0,True,comprehensive,4802,600,200000.0,CAND_00063
STAV2_0133,41.18201,-4.807545,A-6,4,Congested,i-DE,upgrade,1.997748944038292,0.0,True,none,4952,600,50000.0,CAND_01156
STAV2_0134,41.27575,-4.887979,A-6,4,Congested,i-DE,upgrade,3.1881833874683707,0.0,True,none,4745,600,50000.0,CAND_01295
STAV2_0135,41.8658,-5.4207,A-6,4,Congested,i-DE,upgrade,2.207351600456652,0.0,True,none,4707,600,50000.0,CAND_00879
STAV2_0136,40.60678,-6.824496,A-62,4,Congested,i-DE,upgrade,10.304026749379256,0.0,True,core,4817,600,150000.0,CAND_00815
STAV2_0137,41.6424,-4.7627907,A-62,4,Sufficient,i-DE,upgrade,1.7586637010696748,26.44,True,core,3231,600,50000.0,CAND_00887
STAV2_0138,41.1888534905475,-5.697153263002667,A-66,4,Congested,i-DE,high_imd,14.018831363480313,0.0,True,comprehensive,4832,600,300000.0,CAND_01569
STAV2_0139,41.79842261423094,-5.756283738862351,A-66,4,Congested,i-DE,service_area,6.1055399824127825,0.0,True,comprehensive,3229,600,200000.0,CAND_00039
STAV2_0140,42.41139494241778,-5.588548526345261,A-66,4,Congested,i-DE,high_imd,10.411543403673422,0.0,True,comprehensive,4694,600,300000.0,CAND_01570
STAV2_0141,42.50473254028296,-5.588289700067774,A-66R,2,Congested,i-DE,high_imd,3.6815368109373625,0.0,False,none,4687,300,200000.0,CAND_01573
STAV2_0142,37.658337,-1.705069,A-7,4,Sufficient,i-DE,upgrade,1.0441530290928758,17.81,True,none,3684,600,50000.0,CAND_00564
STAV2_0143,38.14595,-0.88898,A-7,11,Congested,i-DE,upgrade,3.8534011014381524,0.0,True,none,4003,1650,50000.0,CAND_00998
STAV2_0144,39.623318,-0.30439,A-7,11,Congested,i-DE,upgrade,1.39012375002216,0.0,True,none,4057,1650,50000.0,CAND_00496
STAV2_0145,38.30772,-0.60557,A-70,10,Congested,i-DE,upgrade,1.5827289540714158,0.0,True,core,3202,1500,50000.0,CAND_00469
STAV2_0146,42.91003,-2.663482,AP-1,4,Congested,i-DE,upgrade,4.462848685299868,0.0,True,core,4650,600,50000.0,CAND_00471
STAV2_0147,42.834183,-1.666381,AP-15,4,Congested,i-DE,upgrade,0.999369764412871,0.0,True,comprehensive,4664,600,50000.0,CAND_00738
STAV2_0148,40.06231755712379,-3.859392676034929,AP-41,2,Congested,i-DE,service_area,4.805511337766574,0.0,False,none,3249,300,100000.0,CAND_00064
STAV2_0149,40.72284294733156,-4.527654192230606,AP-51,4,Congested,i-DE,high_imd,9.236081187565798,0.0,True,comprehensive,4796,600,300000.0,CAND_01624
STAV2_0150,40.77142761296735,-4.398188014383041,AP-6,4,Congested,i-DE,service_area,9.440637213509026,0.0,True,none,4796,600,200000.0,CAND_00099
STAV2_0151,42.56834,-2.861139,AP-68,4,Congested,i-DE,upgrade,1.5250363099706312,0.0,True,core,4621,600,50000.0,CAND_00967
STAV2_0152,42.542329693450576,-5.716524443734891,AP-71,2,Congested,i-DE,service_area,2.8624953903081685,0.0,False,none,3797,300,100000.0,CAND_00079
STAV2_0153,38.559322,-0.134794,AP-7N,8,Congested,i-DE,upgrade,2.122127521077966,0.0,True,none,3203,1200,50000.0,CAND_01196
STAV2_0154,39.77346295439903,-0.19327550313743216,AP-7N,12,Congested,i-DE,high_imd,2.676809468603349,0.0,True,none,4304,1800,200000.0,CAND_01648
STAV2_0155,37.661213608385374,-0.8999686524756721,AP-7R,7,Congested,i-DE,high_imd,4.778205833654483,0.0,False,none,4012,1050,200000.0,CAND_01649
