agent_id,origin,destination,departure_time_min,arrival_time_min,status,num_charge_stops,total_wait_min,total_charge_min,total_energy_charged_kwh,total_distance_km,route_node_count,initial_soc_kwh,final_soc_kwh,generalized_cost_eur
TRIP_15602,MAD,SEV,291.1716218279403,291.1716218279403,stranded,0,0.0,0.0,0.0,540.0,3,52.78,52.78,0.0
TRIP_28778,BCN,MUR,291.3380428757905,291.3380428757905,stranded,0,0.0,0.0,0.0,570.0,6,57.6,57.6,0.0
TRIP_28514,BCN,MUR,291.91902443806646,291.91902443806646,stranded,0,0.0,0.0,0.0,570.0,6,57.6,57.6,0.0
TRIP_03892,MAD,BCN,291.92212953566604,291.92212953566604,stranded,0,0.0,0.0,0.0,655.0,10,70.07000000000001,70.07000000000001,0.0
TRIP_16687,SEV,MAD,291.961381009006,291.961381009006,stranded,0,0.0,0.0,0.0,540.0,3,58.5,58.5,0.0
TRIP_24975,VLD,SEV,292.1976299317207,292.1976299317207,stranded,0,0.0,0.0,0.0,595.0,4,57.6,57.6,0.0
TRIP_30413,MUR,BCN,292.8185440004916,292.8185440004916,stranded,0,0.0,0.0,0.0,570.0,6,76.36,76.36,0.0
TRIP_05154,MAD,BCN,292.89707712609606,292.89707712609606,stranded,0,0.0,0.0,0.0,655.0,10,55.2,55.2,0.0
TRIP_39853,PMP,BIL,293.17104420027067,293.17104420027067,stranded,0,0.0,0.0,0.0,176.65643969394432,7,38.75600054979756,38.75600054979756,0.0
TRIP_06507,MAD,BCN,293.40478018683854,293.40478018683854,stranded,0,0.0,0.0,0.0,655.0,10,55.2,55.2,0.0
TRIP_23992,VLD,SEV,293.6882776307126,293.6882776307126,stranded,0,0.0,0.0,0.0,595.0,4,53.36,53.36,0.0
TRIP_24312,VLD,SEV,293.7924771832818,293.7924771832818,stranded,0,0.0,0.0,0.0,595.0,4,53.36,53.36,0.0
TRIP_43564,SEV,MAD,294.1692707365877,294.1692707365877,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
TRIP_43333,MAD,SEV,294.1752320241658,294.1752320241658,stranded,0,0.0,0.0,0.0,540.0,3,57.6,57.6,0.0
